time,cc,earfcn,pci,rsrp,pl,cfo,pci_neigh,rsrp_neigh,cfo_neigh,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,distance_km,speed_kmph,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached,proc_rmem,proc_rmem_kB,proc_vmem_kB,sys_mem,sys_load,thread_count,cpu_0,cpu_1,cpu_2,cpu_3,service_type
1515736,0,368500,1,3.3,0,-9.50E-07,0,0,0,27,70,2,7047.328125,0,0,0,0,26,0,37618.32031,0,0,0,0,0,11,875188,1678528,58,16,18,85,84,68,82,1
1516734,0,368500,1,3,0,5.9e-06,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,8,18,45,99,64,51,1
1517733,0,368500,1,3.1,0,-2.40E-06,0,0,0,27,72,1.9,9735.744141,0,0,0,0,26,0,44929.06641,0,0,0,0,0,11,875188,1678528,58,18,18,93,86,79,72,1
1518729,0,368500,1,3.2,0,8.8e-07,0,0,0,26,inf,2,4412.371094,0,0,0,0,27,0,24577.32031,0,0,0,0,0,11,875188,1678528,58,19,18,83,99,84,68,1
1519727,0,368500,1,3,0,8.7e-07,0,0,0,26,72,2,4658.503418,0,0,0,0,26,0,24936.05469,0,0,0,0,0,11,875188,1678528,58,18,18,94,71,75,87,1
1520726,0,368500,1,3.4,0,3e-06,0,0,0,27,79,1.8,4415.189941,0,0,0,0,26,0,24911.39258,0,0,0,0,0,11,875188,1678528,58,18,18,80,88,93,76,1
1521724,0,368500,1,3.1,0,4.5e-06,0,0,0,27,79,2,5813.333496,0,0,0,0,27,3,21266.66602,0,0,0,0,0,11,875188,1678528,58,15,18,63,86,94,77,1
1522722,0,368500,1,3.2,0,8e-06,0,0,0,27,73,2,4571.428711,0,0,0,0,26,0,31318.48047,0,0,0,0,0,11,875188,1678528,58,18,18,91,99,82,72,1
1523718,0,368500,1,3.1,0,2e-06,0,0,0,26,70,1.6,4912.280762,0,0,0,0,26,0,28771.92969,0,0,0,0,0,11,875188,1678528,58,16,18,72,100,93,70,1
1524714,0,368500,1,3.2,0,1.3e-07,0,0,0,27,82,1.8,4494.845215,0,0,0,0,26,0,25360.82422,0,0,0,0,0,11,875188,1678528,58,18,18,70,99,79,89,1
1525708,0,368500,1,3.3,0,1e-06,0,0,0,27,inf,2,3910.313965,0,0,0,0,26,0,22062.7793,0,0,0,0,0,11,875188,1678528,58,20,18,72,100,87,91,1
1526705,0,368500,1,3.1,0,2e-06,0,0,0,27,72,1.8,5461.897461,0,0,0,0,26,0,23838.25781,0,0,0,0,0,11,875188,1678528,58,16,18,73,99,75,84,1
1527700,0,368500,1,2.9,0,2.1e-06,0,0,0,27,72,2,7909.296875,0,0,0,0,26,0,44625.85156,0,0,0,0,0,11,875188,1678528,58,12,18,76,75,75,75,1
1528694,0,368500,1,3.2,0,-1.30E-06,0,0,0,27,inf,1.8,5175.074219,0,0,0,0,26,0,29198.8125,0,0,0,0,0,11,875188,1678528,58,17,18,84,90,83,79,1
1529692,0,368500,1,3,0,1.4e-06,0,0,0,27,79,1.6,4519.94873,0,0,0,0,26,0,23588.16016,0,0,0,0,0,11,875188,1678528,58,18,18,79,92,97,59,1
1530689,0,368500,1,3.5,0,-1.40E-06,0,0,0,27,72,2,5245.112793,0,0,0,0,26,0,29593.98438,0,0,0,0,0,11,875188,1678528,58,16,18,80,74,100,83,1
1531687,0,368500,1,3.1,0,2.7e-06,0,0,0,27,72,2,6423.572754,0,0,0,0,27,0,32633.51758,0,0,0,0,0,11,875188,1678528,58,17,18,94,98,100,94,1
1532685,0,368500,1,3,0,1.6e-06,0,0,0,27,79,1.6,5026.239258,0,0,0,0,26,0,26717.20117,0,0,0,0,0,11,875188,1678528,58,18,18,90,96,81,76,1
1533683,0,368500,1,3.2,0,1.9e-06,0,0,0,26,inf,2,6436.090332,0,0,0,0,26,0,36992.48047,0,0,0,0,0,11,875188,1678528,58,14,18,70,82,82,72,1
1534683,0,368500,1,2.9,0,6.4e-07,0,0,0,27,82,1.8,7167.347168,0,0,0,0,27,0,28800,0,0,0,0,0,11,875188,1678528,58,14,18,76,67,80,75,1
1535681,0,368500,1,3.2,0,3.2e-07,0,0,0,26,73,2,3908.675781,0,0,0,0,26,0,23853.88086,0,0,0,0,0,11,875188,1678528,58,20,18,99,83,73,92,1
1536679,0,368500,1,3.1,0,3.3e-06,0,0,0,27,79,1.8,4547.587891,0,0,0,0,27,0,24865.71094,0,0,0,0,0,11,875188,1678528,58,19,18,88,91,85,77,1
1537673,0,368500,1,3.5,0,7.7e-06,0,0,0,27,72,2,4656.875977,0,0,0,0,26,0,22664.88672,0,0,0,0,0,11,875188,1678528,58,19,18,92,80,78,85,1
1538670,0,368500,1,2.9,0,1.2e-06,0,0,0,26,72,1.8,5251.533691,0,0,0,0,26,0,30184.04883,0,0,0,0,0,11,875188,1678528,58,16,18,80,68,78,100,1
1539669,0,368500,1,3.4,0,5.7e-07,0,0,0,26,inf,1.8,5180.030273,0,0,0,0,26,0,25682.29883,0,0,0,0,0,11,875188,1678528,58,16,18,82,71,100,73,1
1540662,0,368500,1,3.4,0,-2.70E-06,0,0,0,27,inf,1.8,5391.035645,0,0,0,0,26,0,30417.31055,0,0,0,0,0,11,875188,1678528,58,17,18,87,84,64,78,1
1541661,0,368500,1,3.1,0,5.2e-06,0,0,0,26,72,1.8,4269.32666,0,0,0,0,27,0,23780.54883,0,0,0,0,0,11,875188,1678528,58,19,18,81,77,77,98,1
1542658,0,368500,1,3.2,0,6.3e-07,0,0,0,27,72,2,5018.705078,0,0,0,0,27,0,25496.40234,0,0,0,0,0,11,875188,1678528,58,17,18,79,95,84,89,1
1543655,0,368500,1,3.1,0,-1.90E-06,0,0,0,27,inf,1.4,5365.705566,0,0,0,0,25,0,22846.73828,0,0,0,0,0,11,875188,1678528,58,16,18,83,75,79,99,1
1544653,0,368500,1,3.1,0,-2.40E-06,0,0,0,27,72,1.8,5268.882324,0,0,0,0,26,0,29728.0957,0,0,0,0,0,11,875188,1678528,58,16,18,68,79,79,99,1
1545646,0,368500,1,3.2,0,2e-06,0,0,0,26,inf,2,4499.342773,0,0,0,0,26,0,25860.70898,0,0,0,0,0,11,875188,1678528,58,19,18,82,100,79,85,1
1546644,0,368500,1,3.1,0,1.2e-06,0,0,0,27,70,1.8,4379.052246,0,0,0,0,26,0,19112.21875,0,0,0,0,0,11,875188,1678528,58,19,18,74,99,84,88,1
1547640,0,368500,1,3.1,0,1e-06,0,0,0,27,inf,2,4638.297852,0,0,0,0,26,0,20382.97852,0,0,0,0,0,11,875188,1678528,58,19,18,82,99,83,87,1
1548638,0,368500,1,3.4,0,1.3e-06,0,0,0,26,inf,1.8,4372.924805,0,0,0,0,26,0,23407.4082,0,0,0,0,0,11,875188,1678528,58,19,18,88,98,84,78,1
1549637,0,368500,1,3,0,-4.10E-07,0,0,0,27,72,2,5501.577148,0,0,0,0,26,0,28908.51758,0,0,0,0,0,11,875188,1678528,58,16,18,66,98,81,80,1
1550633,0,368500,1,3.1,0,4.6e-06,0,0,0,26,79,2,3610.062988,0,0,0,0,27,0,22188.67969,0,0,0,0,0,11,875188,1678528,58,17,18,89,85,73,74,1
1551628,0,368500,1,3.1,0,3.9e-06,0,0,0,27,72,1.8,6580.152832,0,0,0,0,26,0,28091.60352,0,0,0,0,0,11,875188,1678528,58,14,18,99,83,61,70,1
1552621,0,368500,1,3,0,4.8e-06,0,0,0,27,82,1.7,6221.024414,0,0,0,0,26,0,32204.85156,0,0,0,0,0,11,875188,1678528,58,18,18,86,85,80,98,1
1553613,0,368500,1,3.4,0,2.6e-06,0,0,0,27,70,2,4274.509766,0,0,0,0,26,0,22460.78516,0,0,0,0,0,11,875188,1678528,58,20,18,81,86,99,83,1
1554611,0,368500,1,3.1,0,-2.10E-06,0,0,0,27,70,2,4565.444824,0,0,0,0,26,0,25759.16211,0,0,0,0,0,11,875188,1678528,58,20,18,92,85,100,73,1
1555607,0,368500,1,3.5,0,5.9e-06,0,0,0,26,72,2,4976.744141,0,0,0,0,27,3,18546.51172,0,0,0,0,0,11,875188,1678528,58,17,18,84,66,97,82,1
1556606,0,368500,1,2.9,0,7.1e-07,0,0,0,27,72,1.8,6920.634766,0,0,0,0,26,0,40253.96875,0,0,0,0,0,11,875188,1678528,58,15,18,99,82,82,59,1
1557602,0,368500,1,3.2,0,-8.30E-07,0,0,0,27,70,2,8092.807617,0,0,0,0,27,0,41113.6875,0,0,0,0,0,11,875188,1678528,58,13,18,76,65,72,89,1
1558589,0,368500,1,3.1,0,-2.40E-07,0,0,0,26,70,1.8,5325.039062,0,0,0,0,26,0,30606.53125,0,0,0,0,0,11,875188,1678528,58,16,18,73,74,85,93,1
1559587,0,368500,1,3,0,-4.50E-06,0,0,0,27,72,2,9688.888672,0,0,0,0,27,0,52977.77734,0,0,0,0,0,11,875188,1678528,58,11,18,93,51,92,67,1
1560586,0,368500,1,2.5,0,2.7e-06,0,0,0,27,79,1.8,11220.44727,0,0,0,0,26,0,46594.25,0,0,0,0,0,11,875188,1678528,58,11,18,69,87,71,67,1
1561583,0,368500,1,3.4,0,1.6e-06,0,0,0,27,79,2,5690.048828,0,0,0,0,26,0,32104.4043,0,0,0,0,0,11,875188,1678528,58,16,18,73,86,79,99,1
1562581,0,368500,1,3.1,0,1e-06,0,0,0,27,79,2,4719.891602,0,0,0,0,26,0,26630.58203,0,0,0,0,0,11,875188,1678528,58,18,18,92,80,89,84,1
1563579,0,368500,1,3.1,0,-1.50E-06,0,0,0,27,73,2,5276.853027,0,0,0,0,26,0,27727.68555,0,0,0,0,0,11,875188,1678528,58,18,18,98,68,76,84,1
1564575,0,368500,1,3.2,0,3.4e-06,0,0,0,26,inf,1.6,5409.162598,0,0,0,0,27,0,30129.54102,0,0,0,0,0,11,875188,1678528,58,15,18,80,93,83,72,1
1565570,0,368500,1,3.1,0,7.6e-08,0,0,0,27,inf,2,5129.411621,0,0,0,0,26,0,26952.94141,0,0,0,0,0,11,875188,1678528,58,16,18,95,77,83,64,1
1566568,0,368500,1,3.1,0,-1.40E-06,0,0,0,27,inf,2,5433.021973,0,0,0,0,26,0,30654.20508,0,0,0,0,0,11,875188,1678528,58,17,18,91,92,75,72,1
1567566,0,368500,1,3,0,4.1e-06,0,0,0,27,72,1.6,8422.0625,0,0,0,0,27,0,42494.00391,0,0,0,0,0,11,875188,1678528,58,12,18,75,91,69,64,1
1568558,0,368500,1,3,0,4.2e-06,0,0,0,27,70,1.8,6330.308594,0,0,0,0,26,0,36820.32813,0,0,0,0,0,11,875188,1678528,58,16,18,76,90,77,74,1
1569557,0,368500,1,3.2,0,5.6e-06,0,0,0,26,inf,1.6,4237.074219,0,0,0,0,26,0,24817.15039,0,0,0,0,0,11,875188,1678528,58,20,18,92,79,76,99,1
1570554,0,368500,1,3.1,0,3.4e-06,0,0,0,26,inf,1.8,5558.441406,0,0,0,0,27,3,20714.28516,0,0,0,0,0,11,875188,1678528,58,15,18,84,72,78,71,1
1571553,0,368500,1,2.9,0,-9.40E-07,0,0,0,27,70,2,5159.763184,0,0,0,0,26,0,36449.70313,0,0,0,0,0,11,875188,1678528,58,17,18,79,95,79,82,1
1572552,0,368500,1,3.4,0,-2.50E-06,0,0,0,27,inf,1.8,5441.497559,0,0,0,0,26,0,28592.82422,0,0,0,0,0,11,875188,1678528,58,16,18,94,79,72,100,1
1573543,0,368500,1,3.5,0,7e-06,0,0,0,26,72,2,5873.070312,0,0,0,0,26,0,29118.35352,0,0,0,0,0,11,875188,1678528,58,16,18,86,75,78,78,1
1574539,0,368500,1,2.9,0,-1.90E-06,0,0,0,27,79,2,5671.544922,0,0,0,0,26,0,32000,0,0,0,0,0,11,875188,1678528,58,17,18,81,92,100,63,1
1575532,0,368500,1,3.4,0,1.4e-07,0,0,0,27,inf,2,5268.882324,0,0,0,0,26,0,27685.80078,0,0,0,0,0,11,875188,1678528,58,17,18,83,84,97,73,1
1576526,0,368500,1,3.4,0,1e-06,0,0,0,26,inf,1.6,4155.339844,0,0,0,0,26,0,23883.49609,0,0,0,0,0,11,875188,1678528,58,20,18,80,93,86,94,1
1577523,0,368500,1,3,0,-2.10E-06,0,0,0,27,72,2,4752.043457,0,0,0,0,26,0,24970.02734,0,0,0,0,0,11,875188,1678528,58,18,18,83,78,99,86,1
1578521,0,368500,1,3.5,0,2.9e-06,0,0,0,26,72,1.8,4969.520996,0,0,0,0,27,3,18519.59375,0,0,0,0,0,11,875188,1678528,58,18,18,76,99,84,71,1
1579520,0,368500,1,3,0,2.7e-06,0,0,0,26,79,1.8,5460.924805,0,0,0,0,26,0,39298.24609,0,0,0,0,0,11,875188,1678528,58,16,18,77,88,83,69,1
1580517,0,368500,1,3.1,0,1e-06,0,0,0,27,79,1.8,5114.369629,0,0,0,0,26,0,28856.30469,0,0,0,0,0,11,875188,1678528,58,17,18,100,78,71,91,1
1581515,0,368500,1,3.1,0,-5.90E-07,0,0,0,27,inf,1.8,6455.882324,0,0,0,0,26,0,28176.4707,0,0,0,0,0,11,875188,1678528,58,16,18,95,95,85,86,1
1582510,0,368500,1,3.3,0,1.1e-06,0,0,0,27,70,2,5718.032715,0,0,0,0,26,0,27829.50781,0,0,0,0,0,11,875188,1678528,58,18,18,87,94,98,81,1
1583509,0,368500,1,3.1,0,3.7e-06,0,0,0,27,79,2,3750.537598,0,0,0,0,27,0,24533.33398,0,0,0,0,0,11,875188,1678528,58,14,18,73,60,89,83,1
1584501,0,368500,1,3,0,3.7e-06,0,0,0,26,70,1.6,6689.383789,0,0,0,0,26,0,34862.38672,0,0,0,0,0,11,875188,1678528,58,19,18,88,86,83,84,1
1585496,0,368500,1,3.4,0,4.3e-06,0,0,0,27,inf,2,4142.517578,0,0,0,0,26,0,21767.2207,0,0,0,0,0,11,875188,1678528,58,20,18,82,94,99,73,1
1586493,0,368500,1,3.3,0,2.5e-06,0,0,0,27,70,2,5357.911133,0,0,0,0,27,0,29296.4668,0,0,0,0,0,11,875188,1678528,58,18,18,99,92,81,61,1
1587475,0,368500,1,3.2,0,-2.70E-06,0,0,0,27,70,2,3022.530273,0,0,0,0,27,91,12228.76953,0,0,0,0,0,11,875188,1678528,58,17,18,87,82,73,79,1
1588474,0,368500,1,3.1,0,3.8e-06,0,0,0,27,72,1.9,7118.45752,0,0,0,0,26,0,38501.37891,0,0,0,0,0,11,875188,1678528,58,19,18,89,98,82,78,1
1589472,0,368500,1,3,0,-6.40E-07,0,0,0,27,70,2,4811.034668,0,0,0,0,27,0,24441.37891,0,0,0,0,0,11,875188,1678528,58,17,18,73,87,83,93,1
1590467,0,368500,1,3.3,0,6.5e-07,0,0,0,26,79,1.8,3890.90918,0,0,0,0,26,0,20827.27344,0,0,0,0,0,11,875188,1678528,58,21,18,86,100,91,77,1
1591465,0,368500,1,3.4,0,1.3e-06,0,0,0,26,79,2,3940.161133,0,0,0,0,26,0,22646.7207,0,0,0,0,0,11,875188,1678528,58,20,18,77,99,91,80,1
1592458,0,368500,1,3.3,0,-7.40E-07,0,0,0,27,72,1.8,3064.729248,0,0,0,0,27,0,12892.99902,0,0,0,0,0,11,875188,1678528,58,18,18,89,100,87,74,1
1593455,0,368500,1,3.1,0,3.5e-07,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,14,18,79,80,82,55,1
1594446,0,368500,1,3.1,0,1.9e-06,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,13,18,80,94,69,67,1
1595444,0,368500,1,3.7,0,1.6e-06,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,14,18,84,65,77,77,1
1596443,0,368500,1,3.2,0,-5.70E-07,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,18,18,69,98,93,65,1
1597441,0,368500,1,3.3,0,1.7e-06,0,0,0,26,69,2,909,0,0,0,0,27,0,9397.03418,0,0,0,0,0,11,875188,1678528,58,16,18,73,96,95,71,1
1598440,0,368500,1,3,0,2.7e-06,0,0,0,27,79,2,6600.846191,0,0,0,0,26,0,27757.4043,0,0,0,0,0,11,875188,1678528,58,18,18,81,98,90,72,1
1599435,0,368500,1,3.1,0,8.3e-06,0,0,0,26,70,1.8,4755.555664,0,0,0,0,26,0,27333.33398,0,0,0,0,0,11,875188,1678528,58,19,18,99,77,94,73,1
1600423,0,368500,1,3.3,0,1.9e-06,0,0,0,26,inf,2,3908.675781,0,0,0,0,26,0,22465.75391,0,0,0,0,0,11,875188,1678528,58,20,18,92,86,74,99,1
1601420,0,368500,1,3.1,0,4.6e-07,0,0,0,27,inf,1.6,5284.848633,0,0,0,0,26,0,29818.18164,0,0,0,0,0,11,875188,1678528,58,16,18,83,82,70,100,1
1602419,0,368500,1,3,0,-1.90E-06,0,0,0,27,70,2,4638.297852,0,0,0,0,26,0,26170.21289,0,0,0,0,0,11,875188,1678528,58,18,18,83,91,77,100,1
1603410,0,368500,1,3.5,0,5.1e-06,0,0,0,27,72,2,4681.879395,0,0,0,0,26,0,26416.10742,0,0,0,0,0,11,875188,1678528,58,18,18,75,93,79,100,1
1604409,0,368500,1,3.1,0,-5.60E-07,0,0,0,26,72,1.8,6861.723633,0,0,0,0,27,0,38220.44141,0,0,0,0,0,11,875188,1678528,58,14,18,80,74,76,95,1
1605408,0,368500,1,3.1,0,-1.10E-06,0,0,0,27,72,1.2,6113.475098,0,0,0,0,26,0,32496.45313,0,0,0,0,0,11,875188,1678528,58,15,18,69,69,95,84,1
1606395,0,368500,1,3,0,-4.60E-07,0,0,0,27,70,2,4954.54541,0,0,0,0,26,0,27954.54492,0,0,0,0,0,11,875188,1678528,58,18,18,78,74,94,100,1
1607394,0,368500,1,3.1,0,2e-07,0,0,0,27,72,1.8,4707.774902,0,0,0,0,26,0,20546.91602,0,0,0,0,0,11,875188,1678528,58,18,18,83,88,78,99,1
1608392,0,368500,1,3,0,2.3e-06,0,0,0,26,81,1.8,8690.355469,0,0,0,0,26,0,49949.23828,0,0,0,0,0,11,875188,1678528,58,12,18,55,69,87,87,1
1609398,0,368500,1,3.1,0,5e-07,0,0,0,26,72,1.4,10282.28223,0,0,0,0,26,0,55039.03906,0,0,0,0,0,11,875188,1678528,58,10,18,72,86,61,52,1
1610388,0,368500,1,3.1,0,1.6e-06,0,0,0,26,79,2,5549.432617,0,0,0,0,26,0,31896.27148,0,0,0,0,0,11,875188,1678528,58,17,18,99,81,72,82,1
1611379,0,368500,1,3.1,0,1.4e-06,0,0,0,27,70,2,4619.867676,0,0,0,0,26,0,24275.49609,0,0,0,0,0,11,875188,1678528,58,18,18,86,90,97,64,1
1612378,0,368500,1,3.2,0,-1.80E-06,0,0,0,27,inf,2,4547.587891,0,0,0,0,26,0,23895.69727,0,0,0,0,0,11,875188,1678528,58,18,18,87,89,99,72,1
1613376,0,368500,1,3.2,0,4.4e-06,0,0,0,27,inf,1.6,3950.169922,0,0,0,0,27,0,21599.09375,0,0,0,0,0,11,875188,1678528,58,22,18,84,81,94,94,1
1614372,0,368500,1,2.9,0,4e-06,0,0,0,27,72,2,6097.901855,0,0,0,0,26,0,25734.26563,0,0,0,0,0,11,875188,1678528,58,16,18,80,75,96,78,1
1615371,0,368500,1,3.5,0,4.8e-06,0,0,0,27,inf,2,4443.312012,0,0,0,0,26,0,25070.06445,0,0,0,0,0,11,875188,1678528,58,20,18,74,91,82,96,1
1616367,0,368500,1,3,0,3.6e-06,0,0,0,27,82,2,4898.876465,0,0,0,0,26,0,27640.44922,0,0,0,0,0,11,875188,1678528,58,17,18,76,80,81,82,1
1617366,0,368500,1,3.2,0,-2.90E-06,0,0,0,27,inf,1.6,4529.870117,0,0,0,0,26,0,25558.44141,0,0,0,0,0,11,875188,1678528,58,18,18,89,76,88,82,1
1618356,0,368500,1,2.9,0,5.9e-06,0,0,0,27,82,2,5182.763672,0,0,0,0,26,0,29242.19922,0,0,0,0,0,11,875188,1678528,58,18,18,81,85,77,83,1
1619353,0,368500,1,3.5,0,-1.80E-07,0,0,0,27,inf,1.6,4184.46582,0,0,0,0,25,0,18271.84375,0,0,0,0,0,11,875188,1678528,58,19,18,100,92,80,74,1
1620352,0,368500,1,3,0,-7.80E-07,0,0,0,26,72,1.8,5110.447754,0,0,0,0,26,0,29373.13477,0,0,0,0,0,11,875188,1678528,58,17,18,99,73,86,84,1
1621343,0,368500,1,3.1,0,-2.80E-06,0,0,0,27,78,1.6,12683.63672,0,0,0,0,26,0,66647.27344,0,0,0,0,0,11,875188,1678528,58,9.8,18,80,64,58,56,1
1622333,0,368500,1,3.1,0,3.9e-06,0,0,0,26,inf,2,3505.343506,0,0,0,0,27,0,21545.03906,0,0,0,0,0,11,875188,1678528,58,17,18,87,80,82,74,1
1623321,0,368500,1,3.2,0,-9.00E-07,0,0,0,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,16,18,97,82,84,71,1
1624317,0,368500,1,3.1,0,1.1e-06,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,18,18,77,80,85,94,1
1625314,0,368500,1,3.3,0,2.3e-06,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,18,18,78,100,94,69,1
1626309,0,368500,1,3,0,2.5e-06,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,13,18,70,86,84,74,1
1627308,0,368500,1,3.2,0,-2.30E-06,0,0,0,27,inf,2,7544.525391,0,0,0,0,26,0,39030.65625,0,0,0,0,0,11,875188,1678528,58,17,18,85,74,84,80,1
1628303,0,368500,1,3.2,0,3.9e-06,0,0,0,27,inf,1.8,4127.810547,0,0,0,0,26,0,23289.94141,0,0,0,0,0,11,875188,1678528,58,19,18,80,81,91,97,1
1629302,0,368500,1,3.1,0,5.3e-06,0,0,0,27,72,2,6483.271484,0,0,0,0,26,0,36579.92578,0,0,0,0,0,11,875188,1678528,58,14,18,82,63,65,83,1
1630301,0,368500,1,3.1,0,4.5e-06,0,0,0,27,72,1.8,5843.594238,0,0,0,0,26,0,25504.16016,0,0,0,0,0,11,875188,1678528,58,16,18,92,66,79,92,1
1631297,0,368500,1,3,0,4.4e-07,0,0,0,27,79,1.9,20918.28711,0,0,0,0,26,0,41815.82422,0,0,0,0,0,11,875188,1678528,58,18,18,88,78,85,96,1
1632295,0,368500,1,3,0,1.1e-06,0,0,0,26,70,1.8,6092.526855,0,0,0,0,26,0,35017.79297,0,0,0,0,0,11,875188,1678528,58,16,18,89,80,92,89,1
1633292,0,368500,1,3.4,0,-1.40E-07,0,0,0,27,73,2,4739.130371,0,0,0,0,26,0,26739.13086,0,0,0,0,0,11,875188,1678528,58,19,18,98,89,86,78,1
1634284,0,368500,1,3.2,0,4.6e-06,0,0,0,27,72,1.8,4804.407715,0,0,0,0,26,0,27107.4375,0,0,0,0,0,11,875188,1678528,58,18,18,100,89,79,77,1
1635282,0,368500,1,3,0,-4.00E-07,0,0,0,27,inf,2,8612.345703,0,0,0,0,26,0,48592.59375,0,0,0,0,0,11,875188,1678528,58,12,18,82,63,62,75,1
1636280,0,368500,1,3.1,0,-5.30E-07,0,0,0,27,72,2,5144.542969,0,0,0,0,26,0,29026.54883,0,0,0,0,0,11,875188,1678528,58,17,18,70,77,83,95,1
1637279,0,368500,1,2.7,0,-8.00E-07,0,0,0,27,inf,1.8,17560,0,0,0,0,26,0,76640,0,0,0,0,0,11,875188,1678528,58,8,18,71,81,64,58,1
1638278,0,368500,1,3.1,0,1.9e-06,0,0,0,27,72,1.8,6003.442383,0,0,0,0,26,0,33872.63281,0,0,0,0,0,11,875188,1678528,58,16,18,86,93,68,56,1
1639274,0,368500,1,3,0,-2.00E-06,0,0,0,26,79,1.8,3848.797363,0,0,0,0,26,0,20994.27344,0,0,0,0,0,11,875188,1678528,58,20,18,99,91,90,71,1
1640273,0,368500,1,3.5,0,1.8e-06,0,0,0,27,inf,1.8,4251.815918,0,0,0,0,26,0,17491.52539,0,0,0,0,0,11,875188,1678528,58,20,18,88,91,78,82,1
1641271,0,368500,1,3,0,3.9e-06,0,0,0,26,72,2,5803.389648,0,0,0,0,26,0,31064.40625,0,0,0,0,0,11,875188,1678528,58,15,18,83,66,87,73,1
1642260,0,368500,1,3.2,0,1.6e-06,0,0,0,26,inf,1.4,5894.736816,0,0,0,0,26,0,34526.31641,0,0,0,0,0,11,875188,1678528,58,15,18,95,61,90,73,1
1643259,0,368500,1,3,0,-3.60E-06,0,0,0,27,73,2,6307.414062,0,0,0,0,26,0,35587.70313,0,0,0,0,0,11,875188,1678528,58,14,18,99,74,79,69,1
1644256,0,368500,1,3.1,0,2.1e-06,0,0,0,27,79,2,4824.342773,0,0,0,0,26,0,27219.91797,0,0,0,0,0,11,875188,1678528,58,17,18,99,82,78,77,1
1645250,0,368500,1,3.3,0,5.8e-06,0,0,0,27,70,2,4892.005371,0,0,0,0,26,0,27601.68359,0,0,0,0,0,11,875188,1678528,58,16,18,99,67,75,93,1
1646249,0,368500,1,3.1,0,7.7e-06,0,0,0,27,72,1.8,5813.333496,0,0,0,0,26,0,32800,0,0,0,0,0,11,875188,1678528,58,15,18,98,67,65,84,1
1647218,0,368500,1,3.1,0,8.8e-07,0,0,0,27,70,1.8,4745.945801,0,0,0,0,26,0,20713.51367,0,0,0,0,0,11,875188,1678528,58,18,18,67,78,95,99,1
1648216,0,368500,1,3.2,0,1.7e-06,0,0,0,27,inf,2,5510.268555,0,0,0,0,27,0,21118.48438,0,0,0,0,0,11,875188,1678528,58,16,18,80,90,80,80,1
1649214,0,368500,1,2.8,0,-1.10E-05,0,0,0,27,70,2,10198.83008,0,0,0,0,26,0,57543.85938,0,0,0,0,0,11,875188,1678528,58,11,18,88,78,88,50,1
1650213,0,368500,1,3.1,0,3.1e-07,0,0,0,26,73,1.6,6271.0625,0,0,0,0,27,0,34930.40234,0,0,0,0,0,11,875188,1678528,58,15,18,89,85,82,69,1
1651212,0,368500,1,3.2,0,4.7e-06,0,0,0,27,inf,1.4,4876.944824,0,0,0,0,27,0,26975.95508,0,0,0,0,0,11,875188,1678528,58,17,18,90,77,100,71,1
1652210,0,368500,1,3,0,-1.00E-07,0,0,0,27,79,2,4489.060547,0,0,0,0,26,0,25328.18555,0,0,0,0,0,11,875188,1678528,58,19,18,92,79,99,74,1
1653197,0,368500,1,3.5,0,1.2e-07,0,0,0,27,inf,2,4238.15332,0,0,0,0,26,0,23912.51563,0,0,0,0,0,11,875188,1678528,58,20,18,87,85,100,86,1
1654188,0,368500,1,3.1,0,2e-06,0,0,0,27,72,1.8,5784.411133,0,0,0,0,26,0,32636.81641,0,0,0,0,0,11,875188,1678528,58,15,18,74,69,100,90,1
1655182,0,368500,1,3.1,0,4.1e-08,0,0,0,27,72,1.8,4117.233398,0,0,0,0,26,0,17969.51953,0,0,0,0,0,11,875188,1678528,58,20,18,93,76,99,75,1
1656177,0,368500,1,3.2,0,1.8e-06,0,0,0,26,79,1.8,3825.698242,0,0,0,0,26,0,21988.82617,0,0,0,0,0,11,875188,1678528,58,20,18,91,76,99,80,1
1657175,0,368500,1,2.9,0,-1.80E-06,0,0,0,27,79,1.8,10179.70996,0,0,0,0,26,0,42666.66797,0,0,0,0,0,11,875188,1678528,58,10,18,67,62,95,48,1
1658174,0,368500,1,3.2,0,-1.40E-06,0,0,0,26,72,1.8,6726.915527,0,0,0,0,27,0,34813.35938,0,0,0,0,0,11,875188,1678528,58,14,18,77,86,77,64,1
